,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH,active
12997,1997-027B,INSAT 2D,24820,IND,1374.12,13.63,35914.0,33215.0,1997-06-03,0
12998,1997-027A,INMARSAT 3-F4,24819,IM,1447.19,7.19,36033.0,35974.0,1997-06-03,0
12999,1977-087C,SL-8 DEB,24818,CIS,104.33,82.96,987.0,940.0,1977-09-13,0
13000,1994-029ABU,PEGASUS DEB,24817,US,102.65,81.69,1186.0,582.0,1994-05-19,0
13001,1997-026D,SL-12 R/B(2),24815,CIS,758.42,18.03,35802.0,6539.0,1997-05-24,0
13002,1997-026A,GALAXY 25 (TELSTAR 5),24812,US,1436.1,1.35,35800.0,35773.0,1997-05-24,1
13003,1997-025C,DELTA 2 R/B(2),24810,US,666.32,19.08,36416.0,1369.0,1997-05-20,0
13004,1997-025B,DELTA 2 R/B(1),24809,US,108.27,26.29,1648.0,645.0,1997-05-20,0
13005,1997-025A,THOR 2A,24808,NOR,1454.93,8.13,36179.0,36130.0,1997-05-20,0
13006,1997-022D,SL-6 R/B(2),24803,CIS,705.09,66.31,36939.0,2788.0,1997-05-14,0
13007,1997-022A,COSMOS 2342,24800,CIS,721.58,64.33,39507.0,1034.0,1997-05-14,0
13008,1997-021A,DFH-3 2,24798,PRC,1434.94,11.45,35792.0,35736.0,1997-05-11,0
13009,1997-020F,DELTA 2 R/B,24797,US,99.71,86.9,905.0,585.0,1997-05-05,0
13010,1997-020E,IRIDIUM 4,24796,US,100.33,86.39,776.0,773.0,1997-05-05,0
13011,1997-020D,IRIDIUM 5,24795,US,97.29,86.39,725.0,533.0,1997-05-05,0
13012,1997-020B,IRIDIUM 7,24793,US,100.4,86.39,779.0,776.0,1997-05-05,0
13013,1997-019A,GOES 10,24786,US,1452.71,10.32,36229.0,35993.0,1997-04-25,0
13014,1997-012E,DMSP 5D-2 F14 DEB,24778,US,99.4,98.8,733.0,726.0,1997-04-04,0
13015,1997-012D,DMSP 5D-2 F14 DEB,24777,US,98.13,98.85,671.0,668.0,1997-04-04,0
13016,1997-017B,SL-8 R/B,24773,CIS,104.83,82.92,1005.0,968.0,1997-04-17,0
13017,1997-017A,COSMOS 2341,24772,CIS,105.0,82.92,1013.0,976.0,1997-04-17,0
13018,1997-016B,BSAT-1A,24769,JPN,1452.76,6.57,36132.0,36092.0,1997-04-16,0
13019,1997-016A,THAICOM 3,24768,THAI,1458.18,9.78,36585.0,35850.0,1997-04-16,0
13020,1997-015D,SL-6 R/B(2),24764,CIS,708.77,65.89,37674.0,2236.0,1997-04-09,0
13021,1997-015A,COSMOS 2340,24761,CIS,718.84,67.03,37168.0,3239.0,1997-04-09,0
13022,1997-012B,DMSP 5D-2 F14 DEB,24756,US,94.1,98.8,479.0,471.0,1997-04-04,0
13023,1997-012A,DMSP 5D-2 F14 (USA 131),24753,US,101.7,99.03,846.0,833.0,1997-04-04,1
13024,1991-006C,SL-8 DEB,24752,CIS,104.3,82.91,979.0,944.0,1991-01-29,0
13025,1991-003K,ARIANE 44L DEB,24751,FR,412.2,7.47,23544.0,394.0,1991-01-15,0
13026,1997-011A,DIRECTV 6 (TEMPO 2),24748,US,1454.07,10.14,36262.0,36014.0,1997-03-08,0
13027,1997-009A,INTELSAT 801,24742,ITSO,1458.4,8.26,36266.0,36178.0,1997-03-01,0
13028,1991-003H,ARIANE 44L DEB,24741,FR,543.66,6.39,30704.0,671.0,1991-01-15,0
13029,1997-008D,IUS R/B(2),24740,US,1447.2,13.6,36090.0,35918.0,1997-02-23,0
13030,1997-008C,IUS R/B(1),24739,US,608.13,27.76,34459.0,338.0,1997-02-23,0
13031,1997-008A,USA 130,24737,US,1435.99,13.44,35789.0,35780.0,1997-02-23,1
13032,1997-007A,INTELSAT 26 (JCSAT 4),24732,ITSO,1436.08,8.69,35800.0,35772.0,1997-02-17,1
13033,1997-006G,SL-14 R/B,24731,CIS,114.72,82.6,1476.0,1410.0,1997-02-14,0
13034,1997-006F,GONETS D1 6,24730,CIS,114.07,82.61,1415.0,1410.0,1997-02-14,0
13035,1997-006E,GONETS D1 5,24729,CIS,114.02,82.6,1414.0,1408.0,1997-02-14,0
13036,1997-006D,GONETS D1 4,24728,CIS,113.94,82.61,1412.0,1402.0,1997-02-14,0
13037,1997-006C,COSMOS 2339,24727,CIS,114.08,82.61,1414.0,1412.0,1997-02-14,0
13038,1997-006B,COSMOS 2338,24726,CIS,114.16,82.61,1421.0,1413.0,1997-02-14,0
13039,1997-006A,COSMOS 2337,24725,CIS,114.22,82.61,1427.0,1413.0,1997-02-14,0
13040,1991-003G,ARIANE 44L DEB,24724,FR,511.78,5.73,29186.0,447.0,1991-01-15,0
13041,1991-003F,ARIANE 44L DEB,24723,FR,543.84,6.54,30791.0,594.0,1991-01-15,0
13042,1991-003E,ARIANE 44L DEB,24722,FR,481.09,7.27,27475.0,445.0,1991-01-15,0
13043,1997-005B,M-5 R/B,24721,JPN,131.15,31.14,4099.0,246.0,1997-02-12,0
13044,1997-005A,HALCA (MUSES B),24720,JPN,375.97,31.31,21222.0,532.0,1997-02-12,0
13045,1997-002B,NAHUEL 1A,24714,ARGN,1448.94,8.97,36055.0,36020.0,1997-01-30,0
13046,1997-002A,AMC-2 (GE-2),24713,SES,1436.1,5.91,35809.0,35765.0,1997-01-30,1
13047,1986-026G,ARIANE 3 DEB,24712,FR,495.48,8.61,28339.0,388.0,1986-03-28,0
13048,1965-109E,TRANSIT 10 DEB,24705,US,102.85,89.05,955.0,832.0,1965-12-22,0
13049,1994-085Z,SL-19 DEB,24703,CIS,128.49,64.73,2239.0,1874.0,1994-12-26,0
13050,1995-062C,ISO DEB,24700,ESA,1435.21,5.42,70531.0,1007.0,1995-11-17,0
13051,1994-029AAQ,PEGASUS DEB,24682,US,97.74,82.12,765.0,536.0,1994-05-19,0
13054,1994-085Y,SL-19 DEB,24679,CIS,127.18,64.98,2162.0,1837.0,1994-12-26,0
13055,1996-071B,SL-8 R/B,24678,CIS,104.83,82.94,1006.0,968.0,1996-12-20,0
13056,1996-071A,COSMOS 2336,24677,CIS,104.99,82.94,1011.0,977.0,1996-12-20,0
13057,1966-077Q,OPS 0856 DEB,24676,US,160.44,88.6,5455.0,1350.0,1966-08-19,0
13058,1996-070B,ATLAS 2A CENTAUR R/B,24675,US,646.81,21.95,35820.0,974.0,1996-12-18,0
13059,1996-070A,INMARSAT 3-F3,24674,IM,1436.11,5.11,35809.0,35765.0,1996-12-18,1
13061,1996-067A,EUTE 48A (HB2),24665,EUTE,1463.67,7.76,36355.0,36294.0,1996-11-21,0
13062,1996-063C,ARIANE 44L R/B,24654,FR,604.11,4.32,34247.0,342.0,1996-11-13,0
13063,1996-063B,MEASAT 2,24653,MALA,1444.98,8.71,35968.0,35952.0,1996-11-13,0
13064,1996-063A,ARABSAT 2B,24652,AB,1448.56,5.4,36040.0,36020.0,1996-11-13,0
13067,1966-077P,OPS 0856 DEB,24647,US,159.1,88.89,5377.0,1319.0,1966-08-19,0
13070,1994-029ZE,PEGASUS DEB,24602,US,108.22,81.53,1736.0,553.0,1994-05-19,0
13071,1994-029YW,PEGASUS DEB,24594,US,103.63,81.47,1316.0,545.0,1994-05-19,0
13072,1994-029YH,PEGASUS DEB,24581,US,108.91,81.55,1785.0,568.0,1994-05-19,0
13073,1994-029WD,PEGASUS DEB,24529,US,97.32,81.98,717.0,543.0,1994-05-19,0
13074,1996-058D,SL-12 R/B(2),24438,CIS,1434.89,14.81,35803.0,35723.0,1996-09-26,0
13075,1996-058A,EXPRESS 2,24435,CIS,1435.56,14.61,35819.0,35733.0,1996-09-26,0
13076,1994-029QF,PEGASUS DEB,24378,US,99.08,82.03,838.0,592.0,1994-05-19,0
13077,1994-029NR,PEGASUS DEB,24340,US,110.68,81.57,1944.0,572.0,1994-05-19,0
13078,1996-056A,NAVSTAR 39 (USA 128),24320,US,772.12,55.51,21570.0,21432.0,1996-09-12,0
13079,1996-054A,AMC-1 (GE-1),24315,SES,1436.07,3.38,35798.0,35774.0,1996-09-08,1
13080,1996-055A,ECHOSTAR 2,24313,US,1436.11,8.18,35822.0,35751.0,1996-09-11,0
13081,1966-077N,OPS 0856 DEB,24312,US,166.58,89.74,4512.0,2789.0,1966-08-19,0
13082,1996-053A,INMARSAT 3-F2,24307,IM,1440.29,4.38,35885.0,35852.0,1996-09-06,1
13083,1996-052C,SL-8 R/B,24306,CIS,104.73,82.93,1001.0,962.0,1996-09-05,0
13084,1996-052B,UNAMSAT,24305,MEX,104.82,82.93,1008.0,964.0,1996-09-05,0
13085,1996-052A,COSMOS 2334,24304,CIS,104.84,82.93,1008.0,965.0,1996-09-05,0
13086,1996-051G,SL-16 DEB,24303,CIS,102.27,71.11,915.0,817.0,1996-09-04,0
13087,1996-051F,SL-16 DEB,24302,CIS,105.07,70.98,1150.0,846.0,1996-09-04,0
13088,1996-051E,SL-16 DEB,24301,CIS,104.97,70.99,1146.0,839.0,1996-09-04,0
13089,1996-051D,SL-16 DEB,24300,CIS,104.8,71.03,1131.0,839.0,1996-09-04,0
13090,1996-051C,SL-16 DEB,24299,CIS,104.71,71.04,1122.0,839.0,1996-09-04,0
13091,1996-051B,SL-16 R/B,24298,CIS,101.95,70.83,862.0,840.0,1996-09-04,0
13092,1996-051A,COSMOS 2333,24297,CIS,101.89,70.9,865.0,831.0,1996-09-04,0
13093,1996-050F,SL-6 R/B(2),24296,CIS,346.95,63.4,18630.0,1325.0,1996-08-29,0
13094,1996-050C,INTERBALL AURORA,24293,CIS,347.22,63.26,18756.0,1217.0,1996-08-29,0
13095,1996-050B,MAGION 5,24292,CZCH,347.23,63.26,18754.0,1219.0,1996-08-29,0
13096,1996-049B,PEGASUS R/B,24286,US,123.62,82.95,3339.0,345.0,1996-08-21,0
13097,1996-049A,FAST,24285,US,124.73,82.95,3436.0,346.0,1996-08-21,0
13098,1995-058G,SL-16 DEB,24284,CIS,101.5,70.86,840.0,820.0,1995-10-31,0
13099,1996-048A,CHINASAT 7,24282,PRC,1350.11,21.37,46022.0,22151.0,1996-08-18,0
13100,1996-046C,H-2 R/B,24279,JPN,106.89,98.7,1306.0,860.0,1996-08-17,0
13101,1996-046B,JAS 2,24278,JPN,106.42,98.56,1321.0,801.0,1996-08-17,0
13102,1996-046A,ADEOS,24277,JPN,100.74,98.84,795.0,792.0,1996-08-17,0
13103,1994-029LN,PEGASUS DEB,24239,US,99.41,81.52,889.0,571.0,1994-05-19,0
13104,1994-029LK,PEGASUS DEB,24236,US,101.72,81.45,1170.0,511.0,1994-05-19,0
13105,1994-029LA,PEGASUS DEB,24227,US,98.2,82.04,787.0,559.0,1994-05-19,0
13106,1994-029KL,PEGASUS DEB,24213,US,104.48,81.47,1399.0,541.0,1994-05-19,0
13107,1996-044C,ARIANE 44L+3 R/B,24210,FR,631.06,5.43,35770.0,216.0,1996-08-08,0
13108,1996-044B,TELECOM 2D,24209,FR,1462.72,9.9,36375.0,36237.0,1996-08-08,0
13109,1996-044A,ITALSAT 2,24208,IT,1428.8,12.48,35740.0,35548.0,1996-08-08,0
13110,1994-029JY,PEGASUS DEB,24197,US,97.39,82.09,697.0,571.0,1994-05-19,0
13111,1994-029HQ,PEGASUS DEB,24165,US,99.92,82.18,950.0,559.0,1994-05-19,0
13112,1994-029HN,PEGASUS DEB,24163,US,95.61,82.06,582.0,515.0,1994-05-19,0
13113,1994-029HA,PEGASUS DEB,24151,US,98.85,82.03,822.0,585.0,1994-05-19,0
13114,1994-029GM,PEGASUS DEB,24138,US,96.41,81.56,667.0,506.0,1994-05-19,0
13115,1994-029GC,PEGASUS DEB,24129,US,104.66,81.48,1414.0,543.0,1994-05-19,0
13116,1994-029FZ,PEGASUS DEB,24126,US,101.64,81.81,1092.0,580.0,1994-05-19,0
13117,1994-029EU,PEGASUS DEB,24097,US,95.5,82.0,590.0,496.0,1994-05-19,0
13118,1994-029EN,PEGASUS DEB,24091,US,96.68,82.0,659.0,540.0,1994-05-19,0
13119,1994-029ED,PEGASUS DEB,24082,US,96.9,81.91,669.0,552.0,1994-05-19,0
13120,1994-029CY,PEGASUS DEB,24051,US,102.93,81.29,1231.0,563.0,1994-05-19,0
13121,1994-029BC,PEGASUS DEB,24007,US,96.71,81.92,657.0,544.0,1994-05-19,0
13122,1994-029AG,PEGASUS DEB,23986,US,96.17,82.05,625.0,525.0,1994-05-19,0
13123,1994-029V,PEGASUS DEB,23975,US,97.11,82.44,747.0,494.0,1994-05-19,0
13124,1996-042B,ATLAS 2 CENTAUR R/B,23968,US,425.59,26.73,24388.0,340.0,1996-07-25,0
13125,1996-042A,UFO 7 (USA 127),23967,US,1435.5,9.05,35798.0,35751.0,1996-07-25,0
13126,1988-098F,ARIANE 2 DEB,23966,FR,400.1,3.36,22842.0,374.0,1988-10-28,0
13127,1996-041A,NAVSTAR 38 (USA 126),23953,US,763.13,54.19,21425.0,21143.0,1996-07-16,0
13128,1966-077M,OPS 0856 DEB,23952,US,155.98,87.87,5403.0,1037.0,1966-08-19,0
13129,1996-040C,ARIANE 44L+3 R/B,23950,FR,550.38,6.94,31425.0,313.0,1996-07-09,0
13130,1996-040B,TURKSAT 1C,23949,TURK,1435.86,8.41,35808.0,35756.0,1996-07-09,0
13131,1996-040A,ARABSAT 2A,23948,AB,1451.16,12.68,36086.0,36076.0,1996-07-09,0
13132,1996-038C,USA 125 DEB,23947,US,258.9,55.36,13608.0,547.0,1996-07-03,0
13135,1996-039A,APSTAR 1A,23943,PRC,1451.77,10.04,36191.0,35994.0,1996-07-03,0
13136,1996-037A,TOMS EP,23940,US,98.95,98.21,729.0,688.0,1996-07-02,0
13139,1996-029F,USA 124,23937,US,104.25,63.32,1528.0,391.0,1996-05-12,0
13140,1996-029E,USA 123,23936,US,102.48,63.31,1357.0,395.0,1996-05-12,0
13141,1961-028G,MIDAS 4 DEB,23933,US,165.39,95.89,4362.0,2843.0,1961-10-21,0
13142,1996-035A,INTELSAT 709,23915,ITSO,1451.86,5.62,36159.0,36030.0,1996-06-15,0
13143,1996-029C,USA 121,23908,US,107.39,63.37,1609.0,603.0,1996-05-12,0
13144,1996-029B,USA 120,23907,US,107.39,63.37,1610.0,602.0,1996-05-12,0
13145,1996-029A,USA 119,23893,US,107.39,63.37,1608.0,604.0,1996-05-12,1
13146,1996-034D,SL-12 R/B(2),23883,CIS,1470.2,14.96,36587.0,36316.0,1996-05-25,0
13147,1996-034A,GORIZONT 32,23880,CIS,1437.27,14.37,35862.0,35757.0,1996-05-25,0
13148,1996-033C,DELTA 2 R/B(2),23879,US,681.97,22.46,36640.0,1933.0,1996-05-24,0
13149,1996-033A,GALAXY 9,23877,US,1446.71,8.19,36021.0,35967.0,1996-05-24,0
13150,1996-030D,ARIANE 44L+3 DEB (SPELDA,23867,FR,494.96,3.86,28363.0,336.0,1996-05-16,0
13151,1996-030C,ARIANE 44L+3 R/B,23866,FR,530.3,4.32,30362.0,286.0,1996-05-16,0
13152,1996-030B,INTELSAT 24 (AMOS 1),23865,ITSO,1482.74,8.45,36730.0,36659.0,1996-05-16,0
13153,1996-030A,PALAPA C2,23864,INDO,1454.54,7.23,36164.0,36129.0,1996-05-16,0
13154,1996-029D,USA 122,23862,US,260.47,63.34,11736.0,2528.0,1996-05-12,0
13155,1996-024C,MSX DEB,23859,US,103.03,98.83,965.0,839.0,1996-04-24,0
13156,1996-026A,USA 118,23855,US,1435.9,9.25,37425.0,34140.0,1996-04-24,1
13157,1996-024A,MSX,23851,US,103.0,98.74,907.0,894.0,1996-04-24,0
13158,1996-022B,ARIANE 42P+3 R/B,23847,FR,484.49,6.98,27803.0,309.0,1996-04-20,0
13159,1996-022A,MSAT M1,23846,CA,1436.1,8.95,35802.0,35771.0,1996-04-20,1
13160,1996-021D,SL-12 R/B(2),23845,CIS,876.24,8.59,36017.0,11892.0,1996-04-08,0
13161,1996-021A,ASTRA 1F,23842,SES,1436.04,0.06,35804.0,35766.0,1996-04-08,1
13162,1966-077L,OPS 0856 DEB,23841,US,162.93,89.32,4763.0,2244.0,1966-08-19,0
13163,1996-020B,ATLAS 2A CENTAUR R/B,23840,US,642.25,21.39,35497.0,1064.0,1996-04-03,0
13164,1996-020A,INMARSAT 3-F1,23839,IM,1436.09,5.6,35810.0,35763.0,1996-04-03,1
13165,1966-077K,OPS 0856 DEB,23838,US,162.72,87.76,4500.0,2490.0,1966-08-19,0
13166,1966-077J,OPS 0856 DEB,23837,US,165.14,89.37,5299.0,1886.0,1966-08-19,0
13167,1978-007D,COSMOS 985 DEB,23836,CIS,103.0,82.94,929.0,872.0,1978-01-17,0
13168,1996-019A,NAVSTAR 37 (USA 117),23833,US,739.91,54.56,20744.0,20697.0,1996-03-28,0
13169,1966-077H,OPS 0856 DEB,23832,US,165.84,88.93,5399.0,1842.0,1966-08-19,0
13170,1966-077G,OPS 0856 DEB,23830,US,165.37,89.11,5305.0,1898.0,1966-08-19,0
13171,1966-077F,OPS 0856 DEB,23829,US,166.8,90.0,4420.0,2900.0,1966-08-19,0
13172,1996-017B,PSLV R/B,23828,IND,101.27,98.8,844.0,794.0,1996-03-21,0
13173,1996-017A,IRS B3,23827,IND,101.22,98.81,820.0,813.0,1996-03-21,0
13174,1966-077E,OPS 0856 DEB,23821,US,165.35,89.62,4977.0,2225.0,1966-08-19,0
13175,1966-077D,OPS 0856 DEB,23820,US,162.29,88.84,4398.0,2557.0,1966-08-19,0
13176,1996-015A,INTELSAT 707,23816,ITSO,1462.22,5.26,36583.0,36009.0,1996-03-14,0
13177,1996-014B,PEGASUS R/B,23815,US,101.07,90.07,825.0,794.0,1996-03-09,0
13178,1996-014A,REX 2,23814,US,101.09,90.09,826.0,795.0,1996-03-09,0
13179,1983-078D,TITAN 34B AGENA D DEB,23812,US,201.53,63.7,9419.0,597.0,1983-07-31,0
13180,1983-078C,TITAN 34B AGENA D DEB,23811,US,259.56,63.69,13566.0,635.0,1983-07-31,0
13183,1988-077P,TITAN 34D TRANSTAGE DEB,23808,US,651.83,26.51,36585.0,465.0,1988-09-02,0
13185,1981-038D,TITAN 34B DEB,23806,US,487.51,63.16,28093.0,188.0,1981-04-24,0
13186,1996-013A,POLAR,23802,US,1109.01,78.71,52448.0,5777.0,1996-02-24,0
13187,1996-009G,SL-14 R/B,23793,CIS,114.73,82.57,1479.0,1408.0,1996-02-19,0
13188,1996-009F,COSMOS 2330,23792,CIS,114.2,82.58,1428.0,1410.0,1996-02-19,0
13189,1996-009E,COSMOS 2329,23791,CIS,114.14,82.57,1423.0,1409.0,1996-02-19,0
13190,1996-009D,COSMOS 2328,23790,CIS,114.06,82.58,1419.0,1406.0,1996-02-19,0
13191,1996-009C,GONETS D1 3,23789,CIS,114.05,82.58,1416.0,1409.0,1996-02-19,0
13192,1996-009B,GONETS D1 2,23788,CIS,114.0,82.57,1415.0,1405.0,1996-02-19,0
13193,1996-009A,GONETS D1 1,23787,CIS,113.92,82.57,1414.0,1399.0,1996-02-19,0
13196,1996-007A,NSTAR B,23781,JPN,1450.75,9.5,36119.0,36027.0,1996-02-05,0
13197,1996-006A,PAKSAT 1 (ANATOLIA 1),23779,PAKI,1445.87,5.88,35997.0,35958.0,1996-02-01,0
13198,1996-005D,SL-12 R/B(2),23778,CIS,1474.33,15.07,36574.0,36489.0,1996-01-25,0
13199,1996-005A,GORIZONT 31,23775,CIS,1441.67,14.45,35967.0,35824.0,1996-01-25,0
13200,1996-004B,SL-8 R/B,23774,CIS,104.61,82.98,1009.0,943.0,1996-01-16,0
13201,1996-004A,COSMOS 2327,23773,CIS,104.76,82.98,1018.0,949.0,1996-01-16,0
13202,1996-003C,DELTA 2 R/B(2),23770,US,655.25,20.98,35871.0,1353.0,1996-01-14,0
13203,1996-003A,ABS 1A (KOREASAT 2),23768,SKOR,1442.93,9.37,35921.0,35919.0,1996-01-14,0
13204,1996-002C,ARIANE 44L+3 R/B,23766,FR,425.19,7.5,24390.0,314.0,1996-01-12,0
13205,1996-002B,AFRICASAT 1 (MEASAT 1),23765,MALA,1453.62,8.83,36155.0,36102.0,1996-01-12,0
13206,1996-002A,INTELSAT 3R (PAS 3R),23764,US,1453.21,7.48,36188.0,36054.0,1996-01-12,0
13207,1995-073C,ECHOSTAR 1 PKM,23756,PRC,382.49,24.25,21959.0,194.0,1995-12-28,0
13208,1995-073A,ECHOSTAR 1,23754,US,1455.54,2.67,36167.0,36166.0,1995-12-28,0
13209,1995-072C,SL-6 R/B,23753,CIS,100.94,98.98,805.0,801.0,1995-12-28,0
13210,1995-072B,SKIPPER,23752,US,100.99,99.0,809.0,802.0,1995-12-28,0
13211,1995-072A,IRS 1C,23751,IND,101.22,98.78,817.0,816.0,1995-12-28,0
13212,1995-069A,GALAXY 3R,23741,US,1436.86,10.98,35808.0,35795.0,1995-12-15,0
13213,1995-068F,SL-12 R/B(2),23739,CIS,674.87,65.9,19135.0,19082.0,1995-12-14,0
13214,1995-068C,COSMOS 2323 (GLONASS),23736,CIS,675.73,65.91,19151.0,19108.0,1995-12-14,0
13215,1995-068B,COSMOS 2324 (GLONASS),23735,CIS,675.73,65.92,19150.0,19110.0,1995-12-14,0
13216,1995-068A,COSMOS 2325 (GLONASS),23734,CIS,675.73,65.92,19177.0,19083.0,1995-12-14,0
13217,1995-067C,ARIANE 44L+3 R/B,23732,FR,501.0,7.07,28737.0,297.0,1995-12-06,0
13218,1995-067B,INSAT 2C,23731,IND,1443.04,12.8,35945.0,35900.0,1995-12-06,0
13219,1995-067A,TELECOM 2C,23730,FR,1470.28,11.77,36526.0,36380.0,1995-12-06,0
13224,1995-064C,ASIASAT 2 PKM,23725,PRC,314.4,25.83,17591.0,285.0,1995-11-28,0
13225,1995-064A,AMOS 5I (ASIASAT 2),23723,ISRA,1450.06,6.62,36103.0,36016.0,1995-11-28,0
13226,1995-063D,SL-12 R/B(2),23720,CIS,1435.56,14.92,35941.0,35611.0,1995-11-17,0
13227,1995-063A,GALS 2,23717,CIS,1441.5,13.61,35929.0,35856.0,1995-11-17,0
13228,1995-062B,ARIANE 44P+3 R/B,23716,FR,1515.83,6.61,73898.0,768.0,1995-11-17,0
13229,1995-062A,ISO,23715,ESA,1411.58,3.07,70155.0,456.0,1995-11-17,0
13230,1995-060B,TITAN 401 CENTAUR R/B,23713,US,1431.42,13.92,35824.0,35566.0,1995-11-06,0
13231,1995-060A,USA 115,23712,US,1436.11,13.08,35795.0,35779.0,1995-11-06,0
13232,1995-059B,SURFSAT,23711,US,109.7,100.62,1492.0,933.0,1995-11-04,0
13233,1995-059A,RADARSAT,23710,CA,100.65,98.57,790.0,788.0,1995-11-04,0
13234,1995-058F,SL-16 DEB,23709,CIS,104.8,71.04,1132.0,837.0,1995-10-31,0
13235,1995-058E,SL-16 DEB,23708,CIS,104.65,71.05,1114.0,842.0,1995-10-31,0
13236,1995-058D,SL-16 DEB,23707,CIS,104.97,71.0,1146.0,840.0,1995-10-31,0
13237,1995-058C,SL-16 DEB,23706,CIS,104.83,71.0,1135.0,838.0,1995-10-31,0
13238,1995-058B,SL-16 R/B,23705,CIS,101.76,71.02,849.0,834.0,1995-10-31,0
13239,1995-058A,COSMOS 2322,23704,CIS,101.88,70.99,857.0,839.0,1995-10-31,0
13240,1995-057B,ATLAS 2 CENTAUR R/B,23697,US,265.08,26.82,14344.0,238.0,1995-10-22,0
13241,1995-057A,UFO 6 (USA 114),23696,US,1457.99,9.71,36225.0,36203.0,1995-10-22,1
13242,1995-055B,ARIANE 42L+3 R/B,23687,FR,649.44,4.83,36457.0,471.0,1995-10-19,0
13243,1995-055A,ASTRA 1E,23686,SES,1457.57,6.93,36236.0,36176.0,1995-10-19,0
13244,1995-054D,SL-12 R/B(2),23683,CIS,1436.61,14.46,35886.0,35707.0,1995-10-11,0
13245,1995-054A,LUCH 1,23680,CIS,1436.13,14.48,35812.0,35762.0,1995-10-11,0
13246,1995-049B,ARIANE 42L+3 R/B,23671,FR,634.67,7.72,35779.0,392.0,1995-09-24,0
13247,1995-049A,TELSTAR 4 (TELSTAR 402R),23670,US,1436.45,11.64,35811.0,35776.0,1995-09-24,0
13248,1995-046C,SL-14 R/B,23659,CIS,97.41,82.53,652.0,617.0,1995-08-31,0
13249,1995-046A,SICH 1,23657,UKR,96.9,82.53,626.0,594.0,1995-08-31,0
13250,1995-045D,SL-12 R/B(2),23656,CIS,1437.77,14.62,35914.0,35725.0,1995-08-30,0
13251,1995-045A,COSMOS 2319,23653,CIS,1437.6,14.59,35829.0,35803.0,1995-08-30,0
13252,1995-044A,NSTAR A,23651,JPN,1452.61,10.37,36185.0,36033.0,1995-08-29,0
13253,1995-043A,JCSAT 3,23649,JPN,1452.32,10.55,36157.0,36050.0,1995-08-29,0
13254,1995-038C,ATLAS 2 CENTAUR R/B(2),23648,US,1421.99,14.78,35596.0,35425.0,1995-07-31,0
13255,1981-038C,TITAN 34B DEB,23647,US,529.23,62.92,30061.0,529.0,1981-04-24,0
13256,1995-039F,MAGION 4,23646,CZCH,5453.95,70.34,175449.0,17068.0,1995-08-02,0
13257,1995-042D,SL-6 R/B(2),23645,CIS,722.7,63.41,39224.0,1373.0,1995-08-09,0
13258,1995-042A,MOLNIYA 3-47,23642,CIS,712.95,63.19,38262.0,1855.0,1995-08-09,0
13259,1995-041C,DELTA 2 R/B(2),23641,US,532.54,20.36,29379.0,1392.0,1995-08-05,0
13260,1995-041B,DELTA 2 R/B(1),23640,US,108.43,26.68,1372.0,936.0,1995-08-05,0
13261,1995-041A,KOREASAT 1,23639,SKOR,1444.82,14.29,35966.0,35948.0,1995-08-05,0
13262,1995-040B,ARIANE 42L+3 R/B,23637,FR,658.5,4.03,36768.0,621.0,1995-08-03,0
13263,1995-040A,INTELSAT 4 (PAS 4),23636,ITSO,1482.57,7.31,36823.0,36559.0,1995-08-03,0
13265,1995-038A,USA 113,23628,US,1436.02,11.21,35793.0,35777.0,1995-07-31,1
13266,1995-037F,SL-12 R/B(2),23625,CIS,674.72,65.91,19123.0,19085.0,1995-07-24,0
13267,1995-037C,COSMOS 2318 (GLONASS),23622,CIS,675.73,65.92,19179.0,19081.0,1995-07-24,0
13268,1995-037B,COSMOS 2317 (GLONASS),23621,CIS,675.73,65.93,19156.0,19104.0,1995-07-24,0
13269,1995-037A,COSMOS 2316 (GLONASS),23620,CIS,675.74,65.92,19167.0,19093.0,1995-07-24,0
13270,1988-077N,TITAN 34D TRANSTAGE DEB,23619,US,715.64,26.24,39788.0,461.0,1988-09-02,0
13271,1992-047J,SL-12 DEB,23616,CIS,208.33,64.37,10230.0,297.0,1992-07-30,0
13272,1995-035D,IUS R/B(2),23615,US,1432.95,17.0,35761.0,35689.0,1995-07-13,0
13273,1995-035C,IUS R/B(1),23614,US,566.59,26.27,32312.0,295.0,1995-07-13,0
13274,1995-035B,TDRS 7,23613,US,1436.02,14.23,35897.0,35673.0,1995-07-13,1
13277,1995-034A,USA 112,23609,US,717.78,63.16,39240.0,1115.0,1995-07-10,0
13278,1995-033D,ARIANE 40+3 R/B,23608,FR,96.19,98.32,587.0,565.0,1995-07-07,0
13279,1995-033C,UPM/LBSAT,23607,SPN,97.4,98.29,639.0,629.0,1995-07-07,0
13280,1995-033B,CERISE,23606,FR,96.32,98.35,587.0,578.0,1995-07-07,0
13282,1995-032B,SL-8 R/B,23604,CIS,104.78,82.9,1003.0,966.0,1995-07-05,0
13283,1995-032A,COSMOS 2315,23603,CIS,104.89,82.9,1013.0,966.0,1995-07-05,0
13284,1995-029A,DIRECTV 3 (DBS/NIMIQ 3),23598,US,1454.54,7.85,36167.0,36127.0,1995-06-10,0
13285,1995-015E,DMSP 5D-2 F13 DEB,23595,US,95.96,98.68,568.0,561.0,1995-03-24,0
